"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_ZJjQWdPRdx8N2jT",3,3,4,4,29,"francis","non-diagnostic","ND1",37,1,7,2,3.5,0.694465458112326
"R_1otfhJEkRlpYUQN",2,2,2,2,24,"francis","non-diagnostic","ND1",19,1,NA,NA,2,-0.285481976228056
"R_2YeMaSpy2poiXMd",4,3,5,3,30,"francis","non-diagnostic","ND1",20,2,7,2,3.75,0.862913093185577
"R_2PhB8jh46hTqh0o",3,3,5,4,35,"francis","non-diagnostic","ND1",20,1,7,2,3.75,1.01660497368119
"R_1fdUZfA9WnSZUCb",2,2,3,2,25,"francis","non-diagnostic","ND1",18,3,7,2,2.25,-0.117034341154805
"R_0e6dRVApJKUscj7",1,1,4,4,0,"francis","non-diagnostic","ND1",22,1,7,2,2.5,-0.747784484658742
"R_3RwRayOrAvLGNO2",4,4,4,4,50,"francis","non-diagnostic","ND1",19,2,7,5,4,1.61538987414216
"R_2zx3SlyDUsKqq79",3,3,5,3,30,"francis","non-diagnostic","ND1",20,2,7,2,3.5,0.725203834211449
"R_2CZis0dSoNyiB7q",4,4,5,4,41,"francis","non-diagnostic","ND1",19,1,7,2,4.25,1.47645374822418
"R_1mWRXn6QWYYWzog",2,2,3,3,11,"francis","non-diagnostic","ND1",19,1,7,2,2.5,-0.409662347568393
"R_2TuYej4zlDb2dkH",5,3,5,5,56,"francis","non-diagnostic","ND1",23,2,5,2,4.5,2.07523864868515
"R_SH3IW91cQjINw8F",3,3,4,3,32,"francis","non-diagnostic","ND1",19,2,NA,5,3.25,0.648971327435566
"R_1TFYaiVbht5v1ZL",4,6,6,4,66,"francis","non-diagnostic","ND1",22,2,7,5,5,2.65804092762463
"R_z1BQO54pEj67CmZ",2,1,3,2,15,"francis","non-diagnostic","ND1",19,1,NA,NA,2,-0.562127361120159
"R_27xswKWutq0mDsI",2,2,2,2,10,"francis","non-diagnostic","ND1",32,2,7,5,2,-0.715819241615772
"R_zSxIhvQ31EJxeMh",3,2,3,3,80,"francis","non-diagnostic","ND1",21,2,7,2,2.75,1.84899486224519
"R_22VudU3YesHl1Xv",3,3,5,1,46,"francis","non-diagnostic","ND1",34,2,7,2,3,0.941599333849154
"R_2pLxWqaIuOf01t1",3,3,5,2,21,"francis","non-diagnostic","ND1",18,2,7,2,3.25,0.310849190345217
"R_25KpaFvVBLaat5U",6,6,4,4,51,"francis","non-diagnostic","ND1",61,2,3,5,5,2.19696528613779
"R_uh64AthIoetJqKZ",1,2,3,3,31,"francis","non-diagnostic","ND1",19,1,3,2,2.25,0.0673959154399306
"R_1laRTyZZ9Y9V48X",3,3,4,3,37,"francis","non-diagnostic","ND1",19,1,2,2,3.25,0.802663207931179
"R_DTQAMfCBGIqPgI1",3,3,5,4,34,"francis","non-diagnostic","ND1",20,2,7,2,3.75,0.985866597582067
"R_27kSbUHBDLyS9Te",1,1,1,1,5,"francis","non-diagnostic","ND1",21,2,7,5,1,-1.4203481580079
"R_2YgGKNnEbzMOEU1",4,4,4,3,49,"francis","non-diagnostic","ND1",49,2,5,5,3.75,1.44694223906891
"R_1GTCO05xj2ZEaMc",2,1,4,4,9,"francis","non-diagnostic","ND1",51,2,7,2,2.75,-0.33342984079251
"R_1lt27ZiXb6qtwaM",4,3,2,5,20,"francis","non-diagnostic","ND1",51,2,7,5,3.5,0.417820073220223
"R_veotGasjKWEOm9X",3,3,3,3,28,"francis","non-diagnostic","ND1",33,2,7,5,3,0.388308564064947
"R_2uyxBlClL3nPsJk",1,1,4,3,13,"francis","non-diagnostic","ND1",20,1,7,2,2.25,-0.485894854344276
"R_2XdHgtRV52KKiGO",4,4,4,4,50,"francis","non-diagnostic","ND1",24,1,7,5,4,1.61538987414216
"R_07KeP09Cj0bZGdr",4,3,3,3,40,"francis","non-diagnostic","ND1",20,2,7,2,3.25,0.894878336228547
"R_2t2IHRHuTDsJ7HH",4,4,5,5,53,"francis","non-diagnostic","ND1",37,2,7,2,4.5,1.98302352038778
"R_1qaLcYTXe66Pczd",1,1,1,1,0,"francis","non-diagnostic","ND1",25,1,7,5,1,-1.57404003850351
"R_2QGqvdxgAv6Jkh8",3,3,5,3,35,"francis","non-diagnostic","ND1",21,1,7,5,3.5,0.878895714707062
"R_22ES2gn9iOIxIdm",3,3,4,4,34,"francis","non-diagnostic","ND1",48,2,7,5,3.5,0.848157338607939
"R_2zIpKWZZV5alxyW",3,3,4,4,49,"francis","non-diagnostic","ND1",20,1,7,5,3.5,1.30923298009478
"R_2rOTs15tqRQwV9K",1,1,2,2,5,"francis","non-diagnostic","ND2",19,1,7,2,1.5,-1.14492964005964
"R_2uwlynXLtiMStnr",1,1,1,1,0,"francis","non-diagnostic","ND2",20,1,7,2,1,-1.57404003850351
"R_ANJLmoFx9dtQdEZ",2,2,3,2,25,"francis","non-diagnostic","ND2",20,2,5,3,2.25,-0.117034341154805
"R_erKQyfWZ9q2Z56N",3,3,2,2,23,"francis","non-diagnostic","ND2",28,2,5,5,2.5,-0.040801834378922
"R_1LdRcSn8ECVvIFo",1,1,1,1,36,"francis","non-diagnostic","ND2",18,2,6,2,1,-0.467458498935097
"R_OwI8g6B8uW8YHAJ",5,5,3,5,50,"francis","non-diagnostic","ND2",22,2,7,5,4.5,1.89080839209041
"R_3m3PWbm6aw17YlM",4,4,4,2,60,"francis","non-diagnostic","ND2",41,1,5,5,3.5,1.64735511718513
"R_2BhMZTu2endXFLO",5,5,4,5,10,"francis","non-diagnostic","ND2",18,2,3,5,4.75,0.798982607099638
"R_1CjUYQNygqULYxG",4,4,4,4,46,"francis","non-diagnostic","ND2",19,1,2,2,4,1.49243636974567
"R_1N4SgZA6gnw9564",4,5,5,5,72,"francis","non-diagnostic","ND2",49,2,2,2,4.75,2.70476192524524
"R_1CdMbKoyF0CVm8z",3,3,2,1,20,"francis","non-diagnostic","ND2",39,2,7,2,2.25,-0.270726221650418
"R_0pTZcsGybJfQdUZ",3,2,4,1,23,"francis","non-diagnostic","ND2",18,3,7,2,2.5,-0.040801834378922
"R_qVocuE7RbZp09FL",3,4,4,4,20,"francis","non-diagnostic","ND2",23,1,7,2,3.75,0.555529332194351
"R_115tFFwTvBaHTwP",3,3,5,3,37,"francis","non-diagnostic","ND2",25,1,7,5,3.5,0.940372466905307
"R_232B5oMDbPTbj2g",4,4,5,3,39,"francis","non-diagnostic","ND2",18,1,7,2,4,1.27726773705181
"R_2YG29dlgKspbG2x",4,3,4,4,45,"francis","non-diagnostic","ND2",47,2,7,5,3.75,1.32398873467242
"R_2S8rAN0PzPc3HTN",4,4,4,4,50,"francis","non-diagnostic","ND2",20,2,7,5,4,1.61538987414216
"R_2zH1eIrVDZOwvz9",4,4,5,4,50,"francis","non-diagnostic","ND2",19,3,7,5,4.25,1.75309913311629
"R_3emEF4IvUOV9WBb",2,3,5,4,37,"francis","non-diagnostic","ND2",28,2,7,5,3.5,0.940372466905307
"R_3k7KfvBjU8AH8l8",3,2,1,1,50,"francis","non-diagnostic","ND2",38,2,7,5,1.75,0.376006543375003
"R_1gthlB8EgozM7ZB",4,4,6,6,54,"francis","non-diagnostic","ND2",56,1,1,2,5,2.28918041443516
"R_27VtWpPnu7kfXnv",1,1,4,1,0,"francis","non-diagnostic","ND2",28,1,7,5,1.75,-1.16091226158113
"R_2EBuQYfjF5MVrNt",2,3,4,2,25,"francis","non-diagnostic","ND2",20,1,7,2,2.75,0.158384176793451
"R_bmBeQII7efeZBYZ",2,3,4,3,20,"francis","non-diagnostic","ND2",19,2,7,5,3,0.142401555271967
"R_tKEUYNNi4QTiiZ3",6,4,6,6,73,"francis","non-diagnostic","ND2",20,1,7,5,5.5,3.14862807826675
"R_YQdeUXw3n1FQAIF",4,2,4,2,14,"francis","non-diagnostic","ND2",24,2,7,5,3,-0.042028701322769
"R_1FPAKY9FmOjP7S6",3,2,2,3,29,"francis","non-diagnostic","ND2",37,2,7,2,2.5,0.143628422215814
"R_740zTljtP230Nep",4,2,6,5,41,"francis","non-diagnostic","ND2",34,2,7,2,4.25,1.47645374822418
"R_3maxwf7WPvFcCDW",3,1,5,2,21,"francis","non-diagnostic","ND2",22,2,7,5,2.75,0.035430672396961
"R_1HeEIRzGnOSqHSx",3,4,4,3,65,"francis","non-diagnostic","ND2",19,2,2,5,3.5,1.80104699768074
"R_1rc81dd8tZhEG1e",3,3,3,3,35,"francis","non-diagnostic","ND2",25,2,7,2,3,0.603477196758805
"R_2RQzWOhpDAB2BOV",2,2,3,1,17,"francis","non-diagnostic","ND2",21,1,7,2,2,-0.500650608921914
"R_2S6la8V5E1Bf6Qy",4,4,4,4,50,"francis","non-diagnostic","ND2",20,2,7,5,4,1.61538987414216
"R_1opCfVivzCwhl1R",4,4,4,4,50,"francis","non-diagnostic","ND2",19,1,7,2,4,1.61538987414216
"R_yPTu0gC6zDhm04V",3,3,4,3,21,"francis","non-diagnostic","ND2",29,2,7,2,3.25,0.310849190345217
"R_3s5jM8KEBh0T5vk",1,1,3,2,20,"francis","non-diagnostic","ND2",20,2,7,5,1.75,-0.546144739598674
"R_23fctR8hmsJxSpl",4,4,7,5,57,"francis","non-diagnostic","ND2",21,1,7,2,5,2.38139554273253
"R_3CTsex57gcrXn73",2,3,4,3,40,"francis","non-diagnostic","ND2",21,2,7,2,3,0.757169077254418
"R_3hH1IO5bssbuElV",1,1,3,3,25,"francis","non-diagnostic","ND2",42,1,5,2,2,-0.254743600128933
"R_2YKPwkVgu7zEfDT",3,3,6,3,35,"francis","non-diagnostic","ND2",32,1,2,2,3.75,1.01660497368119
"R_3DhbczaZsG0oMfM",3,3,4,3,30,"francis","non-diagnostic","ND2",26,1,7,5,3.25,0.587494575237321
"R_20lOKJnCTBvwc93",4,4,6,4,43,"francis","non-diagnostic","ND2",24,2,2,5,4.5,1.67563975939656
"R_3GDiX6uziiQcPBY",4,4,3,4,51,"francis","non-diagnostic","ND2",42,2,7,2,3.75,1.50841899126715
"R_Ai0ovnKbhSidONj",2,3,2,2,25,"francis","non-diagnostic","ND2",18,2,6,5,2.25,-0.117034341154805
"R_3G2PeBUDXX19Jmo",2,1,4,2,14,"francis","non-diagnostic","ND2",53,1,7,5,2.25,-0.455156478245153
"R_C2GhP3AzjzQXEqZ",2,4,4,3,50,"francis","non-diagnostic","ND2",48,2,7,5,3.25,1.20226209721977
"R_21ndakg6eEGxR9h",2,2,4,3,30,"francis","non-diagnostic","ND2",21,2,2,2,2.75,0.312076057289064
"R_pEu9tN3tXNVd2cV",3,2,5,4,27,"francis","non-diagnostic","ND2",18,2,7,2,3.5,0.632988705914081
"R_1DT05mFZIJ9mO6L",4,3,4,1,32,"francis","non-diagnostic","ND2",20,2,2,2,3,0.511262068461438
"R_29nyMuRvKLaMrqP",1,1,1,1,0,"francis","non-diagnostic","ND2",18,2,7,2,1,-1.57404003850351
"R_2VD5jqOsLPxm1Yx",3,4,5,3,38,"francis","non-diagnostic","ND2",19,2,5,2,3.75,1.10882010197856
"R_O9hRMip0eJsczQd",4,3,5,3,23,"francis","non-diagnostic","ND2",27,2,7,2,3.75,0.647744460491719
"R_2WG388auznr4lIh",5,5,5,4,46,"francis","non-diagnostic","ND2",20,2,5,2,4.75,1.90556414666805
"R_cAqUM3odLXoJ79L",2,2,4,2,19,"francis","non-diagnostic","ND2",21,1,7,2,2.5,-0.163755338775412
"R_ZCqyjs0wj9iKdot",2,2,2,2,15,"francis","non-diagnostic","ND2",19,2,7,2,2,-0.562127361120159
"R_3GxKX9fnTgGSayY",1,4,4,4,50,"francis","non-diagnostic","ND2",27,2,7,2,3.25,1.20226209721977
"R_2zRY5uSQLeHrJu8",4,4,4,4,50,"francis","non-diagnostic","ND2",52,1,7,5,4,1.61538987414216
"R_2OPFQ7LykO2p3f2",4,3,6,2,30,"francis","non-diagnostic","ND2",54,2,7,5,3.75,0.862913093185577
"R_vf7Ra4AQDs4wPBL",3,3,4,3,29,"francis","non-diagnostic","ND2",20,2,4,2,3.25,0.556756199138198
"R_2xFPg1uHDctsGIy",3,3,4,4,44,"francis","non-diagnostic","ND2",33,2,2,2,3.5,1.15554109959917
"R_2wKtSCjjjeQCstR",2,2,4,2,14,"francis","non-diagnostic","ND2",18,1,7,2,2.5,-0.317447219271025
"R_1fiJYHUXTnsNQFe",3,3,4,2,20,"francis","non-diagnostic","ND2",26,2,1,2,3,0.142401555271967
"R_2P1HHKCP2oINBmj",1,1,4,2,0,"francis","non-diagnostic","ND2",19,1,7,2,2,-1.023203002607
"R_5mN80NJUYNykt6F",2,2,5,2,19,"francis","non-diagnostic","ND2",22,2,7,5,2.75,-0.0260460798012842
"R_2DZcnalmBk1g5zY",3,2,3,3,26,"francis","non-diagnostic","ND2",35,1,7,2,2.75,0.189122552892574
"R_2eaia8UgoA0gMRp",3,3,5,4,46,"francis","non-diagnostic","ND2",42,2,7,2,3.75,1.35472711077154
"R_ZIdRZ8Cd7AKrNbX",2,2,5,2,4,"francis","non-diagnostic","ND2",26,1,1,5,2.75,-0.487121721288123
"R_2EbeJAoJLr1hgFp",4,4,5,5,64,"francis","non-diagnostic","ND2",22,2,7,5,4.5,2.32114565747813
"R_2zYcOdZ7g7bNhxN",2,2,3,3,20,"francis","non-diagnostic","ND2",20,1,7,2,2.5,-0.13301696267629
"R_3JfJgOKfRdsxgQw",4,3,4,4,50,"francis","non-diagnostic","ND2",23,1,7,2,3.75,1.47768061516803
"R_ZKa0g5ovNe3NylH",3,3,3,3,37,"francis","non-diagnostic","ND2",22,2,7,5,3,0.664953948957051
"R_1NlYv2OV6nh9huu",2,3,3,2,5,"francis","non-diagnostic","ND2",21,1,5,2,2.5,-0.594092604163129
"R_cJcSoyw3y8yt9S1",4,3,3,2,27,"francis","non-diagnostic","ND2",19,2,7,5,3,0.357570187965825
"R_2R1D7uMg8Acnkhs",3,3,4,2,30,"francis","non-diagnostic","ND2",27,1,7,5,3,0.449785316263192
"R_Dot2BuaEtEufIJP",6,7,3,3,60,"francis","non-diagnostic","ND2",76,4,7,2,4.75,2.33590141205577
"R_piMZOo5w61BCabv",4,3,4,4,50,"francis","non-diagnostic","ND2",51,2,7,5,3.75,1.47768061516803
"R_1rGkRjrUyYNPvPv",1,1,1,1,6,"francis","non-diagnostic","ND2",33,1,7,2,1,-1.38960978190877
"R_3qfLNOmZiRBfIP1",2,3,6,3,7,"francis","non-diagnostic","ND2",27,2,7,5,3.5,0.0182211839316291
"R_qRz0jTmq8Kxjh61",2,2,2,2,25,"francis","non-diagnostic","ND2",21,2,7,2,2,-0.254743600128933
"R_33d4Bau94BpFfhc",4,4,3,2,45,"francis","non-diagnostic","ND2",19,1,7,2,3.25,1.04857021672416
"R_1KkJw9YUkGYFcRu",2,2,4,4,24,"francis","non-diagnostic","ND2",46,1,7,5,3,0.265355059668457
"R_1LLr4lMSWo8pprd",3,2,4,3,24,"francis","non-diagnostic","ND2",50,2,1,2,3,0.265355059668457
"R_239sAuBJ7IpPlv0",3,3,5,4,30,"francis","non-diagnostic","ND2",20,2,7,5,3.75,0.862913093185577
"R_5uW8q3ossHdSvG9",3,3,4,3,14,"francis","non-diagnostic","ND2",26,2,7,5,3.25,0.0956805576513592
"R_3019Ujwpf5iRrVr",3,3,4,4,35,"francis","non-diagnostic","ND2",19,2,7,5,3.5,0.878895714707062
"R_3m4VeYNwZ0fOEqi",3,4,4,2,40,"francis","non-diagnostic","ND2",27,2,7,5,3.25,0.894878336228547
"R_3qO1udAahxmuiof",4,4,4,4,50,"francis","non-diagnostic","ND2",41,1,7,2,4,1.61538987414216
"R_6sckwKAbLNfrLuV",2,2,4,2,20,"francis","non-diagnostic","ND2",23,1,7,2,2.5,-0.13301696267629
"R_214HG4yurChGCmA",3,3,5,4,17,"francis","non-diagnostic","ND2",34,2,1,2,3.75,0.463314203896983
"R_OvcoAblKUO2Xelr",1,1,1,1,21,"francis","non-diagnostic","ND2",19,2,1,2,1,-0.928534140421936
"R_2b35ikfJv6jfi2u",3,3,4,3,10,"francis","non-diagnostic","ND2",43,2,7,5,3.25,-0.0272729467451312
"R_2toh6WB5atSoeoi",3,3,5,2,35,"francis","non-diagnostic","ND2",20,2,7,2,3.25,0.741186455732934
"R_1IN5MLwGIjKW3rm",3,2,4,4,25,"francis","non-diagnostic","ND2",23,2,7,2,3.25,0.433802694741708
"R_1291xHDTgsDZsUe",5,5,5,5,51,"francis","non-diagnostic","ND2",47,2,2,2,5,2.19696528613779
"R_1irFPYYuSuo8JEx",2,2,4,2,13,"francis","non-diagnostic","ND2",42,1,7,5,2.5,-0.348185595370148
"R_C95fLG8Jocqvrm9",4,3,3,4,34,"francis","non-diagnostic","ND2",21,2,7,2,3.5,0.848157338607939
"R_TcoSfCEF3a72FTr",2,3,5,2,11,"francis","non-diagnostic","ND2",20,2,2,2,3,-0.134243829620137
"R_u7EibYliOpURx2V",1,1,3,2,6,"francis","non-diagnostic","ND2",41,2,7,2,1.75,-0.97648200498639
"R_RE44VweJ2sLxSWB",3,3,4,4,40,"francis","non-diagnostic","ND2",43,1,7,5,3.5,1.03258759520267
"R_07mZyew97CuSiD7",3,4,4,3,50,"francis","non-diagnostic","ND2",41,2,7,2,3.5,1.3399713561939
"R_3fduXED54L7LKRK",3,3,4,3,35,"francis","non-diagnostic","ND2",22,1,7,5,3.25,0.741186455732934
"R_3KpzhferKhWUs0s",2,1,1,1,5,"francis","non-diagnostic","ND2",19,1,2,2,1.25,-1.28263889903377
"R_dmadc8jVgcs5czL",3,4,5,3,23,"francis","non-diagnostic","ND2",18,2,1,2,3.75,0.647744460491719
"R_1lAhvyIxrYEOnUz",4,3,6,5,41,"francis","non-diagnostic","ND2",18,2,7,5,4.5,1.61416300719831
"R_R99Rcqpr98DHL7H",3,3,4,4,17,"francis","non-diagnostic","ND2",18,2,7,2,3.5,0.325604944922855
"R_3PdeyHTiHak3Fmv",3,3,4,4,41,"francis","non-diagnostic","ND2",21,2,7,5,3.5,1.0633259713018
"R_2aafWeAnrVqFDAt",3,3,4,3,30,"francis","non-diagnostic","ND2",18,1,7,2,3.25,0.587494575237321
"R_1OTAIzBEMG88UxQ",3,2,4,4,20,"francis","non-diagnostic","ND2",35,2,7,2,3.25,0.280110814246095
"R_1o5ffhB13jYIh4X",3,2,4,2,24,"francis","non-diagnostic","ND2",43,2,7,2,2.75,0.127645800694329
"R_1Q3dqDoccDut3n9",3,5,5,4,38,"francis","non-diagnostic","ND2",32,2,7,2,4.25,1.38423861992681
"R_2EntBk3zFYpjiLU",5,5,4,3,57,"francis","non-diagnostic","ND2",18,2,7,5,4.25,1.96826776581014
"R_2s6jsE0WuRjiVg8",4,4,5,4,47,"francis","non-diagnostic","ND2",28,1,2,5,4.25,1.66088400481892
"R_56EXTLhSdlKOjC1",3,3,4,4,50,"francis","non-diagnostic","ND2",21,4,7,5,3.5,1.3399713561939
"R_3nkksXSPuGRpdQn",5,4,5,4,50,"francis","non-diagnostic","ND2",23,2,5,5,4.5,1.89080839209041
"R_XGloloNlFJUugXT",2,1,3,3,9,"francis","non-diagnostic","ND2",18,2,7,5,2.25,-0.608848358740766
"R_3lKdQmb4B04xH4n",2,2,2,2,30,"francis","non-diagnostic","ND2",62,1,7,5,2,-0.10105171963332
"R_s84WMropaHw8FXz",4,2,4,2,20,"francis","non-diagnostic","ND2",46,2,7,5,3,0.142401555271967
"R_1pWiXBi41QnPoU6",3,4,4,3,28,"francis","non-diagnostic","ND2",19,1,7,2,3.5,0.663727082013204
"R_3q9fqW85SnCrDSJ",1,2,4,3,3,"francis","non-diagnostic","ND2",19,1,3,2,2.5,-0.655569356361374
"R_3Kwnug0t3xHJhX3",2,4,7,4,24,"francis","non-diagnostic","ND2",36,2,2,2,4.25,0.953901354539098
"R_cTn544x6Ic6GD17",1,1,4,4,11,"francis","non-diagnostic","ND2",30,1,7,5,2.5,-0.409662347568393
"R_2WO3Hpzdjk6mI6H",2,3,2,3,30,"francis","non-diagnostic","ND2",19,2,7,5,2.5,0.174366798314936
"R_6Fhg0vHNMHLdQB3",4,4,4,4,50,"francis","non-diagnostic","ND2",18,4,7,5,4,1.61538987414216
"R_3KqeEWSrBw8Zy4p",3,3,3,3,21,"francis","non-diagnostic","ND2",26,1,7,2,3,0.173139931371089
"R_30bEf6tJp7rO1H7",3,4,4,4,27,"francis","non-diagnostic","ND2",20,2,1,2,3.75,0.770697964888209
"R_3MzKbKsLJqOQFTZ",3,3,3,2,50,"francis","non-diagnostic","ND2",20,2,5,2,2.75,0.926843579271516
"R_3O8rBfJkEXll1X8",2,3,3,3,26,"francis","non-diagnostic","ND2",18,2,2,5,2.75,0.189122552892574
"R_1EizchdpSl6fmz8",2,2,2,2,20,"francis","non-diagnostic","ND2",21,1,7,2,2,-0.408435480624546
"R_1KvGQMN2bbAObPg",2,1,2,2,15,"francis","non-diagnostic","ND2",50,1,3,2,1.75,-0.699836620094287
"R_1P5dTc5eVPGinNG",4,4,3,3,50,"francis","non-diagnostic","ND2",35,1,7,5,3.5,1.3399713561939
"R_2pKwAeIfl4Y4FnS",1,1,3,3,30,"francis","non-diagnostic","ND2",20,1,3,2,2,-0.10105171963332
"R_10Au4KzqVVCurUa",1,1,1,1,0,"francis","non-diagnostic","ND2",19,1,7,5,1,-1.57404003850351
"R_1PRfk4HvX1JHe28",1,1,1,1,37,"francis","non-diagnostic","ND2",20,2,7,5,1,-0.436720122835975
"R_29binoGthDwgUPK",4,4,3,3,40,"francis","non-diagnostic","ND2",20,1,6,5,3.5,1.03258759520267
"R_r8P3QfxBBjJS2EV",4,2,6,4,35,"francis","non-diagnostic","ND2",20,1,7,2,4,1.15431423265532
"R_1DUOMqJFyyapsaq",4,3,5,3,33,"francis","non-diagnostic","ND2",20,2,7,2,3.75,0.955128221482945
"R_1hRT7jjdElQn9VQ",2,1,6,2,1,"francis","non-diagnostic","ND2",18,2,7,5,2.75,-0.579336849585491
"R_3Esywm3ngfrCxEg",3,3,3,3,25,"francis","non-diagnostic","ND2",20,2,2,2,3,0.296093435767579
"R_3OD6JK8yvgeIlIR",3,3,4,4,35,"francis","non-diagnostic","ND2",21,1,7,2,3.5,0.878895714707062
"R_2wyODcZpq47A6Bz",2,2,1,1,9,"francis","non-diagnostic","ND2",45,2,6,5,1.5,-1.02197613566315
"R_9oyadTTWRpPIsW5",2,2,5,3,41,"francis","non-diagnostic","ND2",22,2,3,2,3,0.787907453353541
"R_1OqzFxY13MK3qAI",2,1,2,2,2,"francis","non-diagnostic","ND2",23,2,7,2,1.75,-1.09943550938288
"R_AsuiLkYmsVggs2B",3,2,4,4,19,"francis","non-diagnostic","ND2",42,2,7,2,3.25,0.249372438146972
"R_2DUmVoousDxNkwo",3,3,4,3,40,"francis","non-diagnostic","ND2",42,2,7,2,3.25,0.894878336228547
"R_29J7uKMHuzoJBWp",1,1,1,1,12,"francis","non-diagnostic","ND2",26,2,7,2,1,-1.20517952531404
"R_1GPKeXKa1LT5uSw",4,3,4,3,35,"francis","non-diagnostic","ND2",21,2,1,2,3.5,0.878895714707062
"R_yyIiv2H9urGsBXP",3,1,4,4,39,"francis","non-diagnostic","ND2",50,2,7,2,3,0.726430701155296
"R_pmAgFLkjvX3py2B",3,4,5,4,39,"francis","non-diagnostic","ND2",27,2,7,5,4,1.27726773705181
"R_2dYFsy1WZSxAx65",3,4,5,4,42,"francis","non-diagnostic","ND2",19,1,2,5,4,1.36948286534918
"R_1dMGvCRLZVb94AW",3,3,3,4,39,"francis","non-diagnostic","ND2",22,2,7,5,3.25,0.864139960129424
"R_w5agyx8fF1kV11n",2,1,1,1,5,"francis","non-diagnostic","ND2",19,2,7,2,1.25,-1.28263889903377
"R_5ALGl9HljBBO0Br",3,1,3,3,12,"francis","non-diagnostic","ND2",21,3,3,2,2.5,-0.37892397146927
"R_8fcvcF0GvbMZPln",2,3,4,3,15,"francis","non-diagnostic","ND2",19,2,7,2,3,-0.0112903252236464
"R_r8tcw7vQkwpBHCF",2,2,2,2,10,"francis","non-diagnostic","ND2",20,1,7,2,2,-0.715819241615772
"R_2zx7KJ7XJfJJ2M1",3,3,5,2,30,"francis","non-diagnostic","ND2",52,1,7,2,3.25,0.587494575237321
"R_r7q7ZGfpbfijKIF",2,3,5,4,40,"francis","non-diagnostic","ND2",47,2,7,2,3.5,1.03258759520267
"R_6XMTiO8nSM7JUv7",4,3,4,3,38,"francis","non-diagnostic","ND2",19,2,2,5,3.5,0.97111084300443
"R_1lrERrdGKN4BOW0",3,4,4,2,38,"francis","non-diagnostic","ND2",20,2,7,2,3.25,0.833401584030301
"R_d4qKBg9DcRDPsWZ",4,4,5,4,50,"francis","non-diagnostic","ND2",21,2,7,2,4.25,1.75309913311629
"R_1diqYtNZnQ0LvMp",3,3,1,3,30,"francis","non-diagnostic","ND2",27,2,7,5,2.5,0.174366798314936
"R_3hAqMZNKCzoZhyZ",2,1,2,3,8,"francis","non-diagnostic","ND2",55,1,7,2,2,-0.777295993814017
"R_3HjdjJeakAjJIfS",2,2,4,3,20,"francis","non-diagnostic","ND2",48,2,7,2,2.75,0.00469229629783841
"R_eDUFSEvsUILVtT3",6,5,4,4,61,"francis","non-diagnostic","ND2",45,2,7,5,4.75,2.36663978815489
"R_3MbR4D1nCw5MCuZ",4,3,4,3,35,"francis","non-diagnostic","ND2",24,2,7,2,3.5,0.878895714707062
"R_2f1FDScvwkzXrj6",4,4,4,4,50,"francis","non-diagnostic","ND2",19,1,2,2,4,1.61538987414216
"R_3PYwayyAgFKJBet",4,2,5,3,40,"francis","non-diagnostic","ND2",18,1,7,2,3.5,1.03258759520267
"R_1M6gV0oIkqQe7eP",3,4,1,4,40,"francis","non-diagnostic","ND2",54,1,4,5,3,0.757169077254418
"R_OqZvl9DSXYdxc9b",4,4,4,4,44,"francis","non-diagnostic","ND2",43,2,7,2,4,1.43095961754742
"R_DMleufMNtsfo6Zz",1,1,4,3,9,"francis","non-diagnostic","ND2",23,2,7,5,2.25,-0.608848358740766
"R_1jUJ5L9pHKJJLSV",3,2,4,4,12,"francis","non-diagnostic","ND2",51,2,7,5,3.25,0.034203805453114
"R_7OhSeawc8v3aCo9",3,3,3,3,28,"francis","non-diagnostic","ND2",19,1,2,2,3,0.388308564064947
"R_3KBfL1VSzblkama",3,3,4,3,37,"francis","non-diagnostic","ND2",18,2,2,2,3.25,0.802663207931179
"R_29gNvJwI1e53XJk",2,2,3,3,23,"francis","non-diagnostic","ND2",21,1,7,2,2.5,-0.040801834378922
"R_2YneZK4NJXHV4ZK",2,2,4,2,28,"francis","non-diagnostic","ND2",22,2,7,2,2.5,0.112890046116691
"R_RlgujOS14hohFa9",2,2,5,4,23,"francis","non-diagnostic","ND2",20,2,7,2,3.25,0.372325942543462
"R_25yFfxuflrVxapt",3,3,4,4,35,"francis","non-diagnostic","ND2",22,2,4,5,3.5,0.878895714707062
"R_1GCziE1xl1YW4qK",4,3,3,2,30,"francis","non-diagnostic","ND2",54,2,7,5,3,0.449785316263192
"R_3g10xco5e9UujHS",4,3,5,4,32,"francis","non-diagnostic","ND2",32,1,2,2,4,1.06209910435795
"R_10VntjbwFOX8dtC",2,2,4,4,25,"francis","non-diagnostic","ND2",38,2,7,2,3,0.296093435767579
"R_1FETAK5Nwvim5IR",2,2,3,3,30,"francis","non-diagnostic","ND2",21,2,7,5,2.5,0.174366798314936
"R_3rS4qUHZceeyV80",1,1,1,1,0,"francis","non-diagnostic","ND2",23,2,7,2,1,-1.57404003850351
"R_2xRxndKJNX7BYOk",2,3,4,4,31,"francis","non-diagnostic","ND2",40,1,4,5,3.25,0.618232951336443
"R_1NEyrQ3WhpEx5HJ",3,3,5,3,40,"francis","non-diagnostic","ND2",18,1,2,5,3.5,1.03258759520267
