"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consentQ","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_ClZb3yqmL0bBpnP","Alex",1,1,3,1,0,2022-01-31 06:46:08,2022-01-31 06:53:14,100,425,TRUE,2022-01-31 06:53:14,NA,NA,NA,NA,"anonymous","EN","Yes",72,"Male",NA,1,1,3,1,0,6,6,6,6,80,6,6,6,6,80,3,2,3,2,10,1,1,3,1,0,1,1,1,1,0,"None of the above","Swimming","Diagnostic",1.5,0,-2.27740264323093
"R_ClZb3yqmL0bBpnP","Robin",1,1,1,1,0,2022-01-31 06:46:08,2022-01-31 06:53:14,100,425,TRUE,2022-01-31 06:53:14,NA,NA,NA,NA,"anonymous","EN","Yes",72,"Male",NA,1,1,3,1,0,6,6,6,6,80,6,6,6,6,80,3,2,3,2,10,1,1,3,1,0,1,1,1,1,0,"None of the above","Swimming","Diagnostic",1,0,-2.43362752816176
"R_1GDHrukgwZuOtae","Sam",1,1,1,1,0,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1GDHrukgwZuOtae","Jackie",5,5,6,6,70,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5.5,70,0.332384100132596
"R_1GDHrukgwZuOtae","Charlie",5,5,6,6,83,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5.5,83,0.584953237717159
"R_1GDHrukgwZuOtae","Francis",1,1,4,1,0,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.75,0,-2.19929020076551
"R_1GDHrukgwZuOtae","Alex",1,1,3,1,0,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.5,0,-2.27740264323093
"R_1GDHrukgwZuOtae","Robin",1,1,1,1,0,2022-01-31 06:51:08,2022-01-31 06:53:15,100,126,TRUE,2022-01-31 06:53:15,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Non-binary / third gender",NA,1,1,1,1,0,5,5,6,6,70,5,5,6,6,83,1,1,4,1,0,1,1,3,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_skgejh6UdBnbZEl","Sam",5,5,4,5,93,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Diagnostic",4.75,93,0.544899862309039
"R_skgejh6UdBnbZEl","Jackie",4,5,5,5,92,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Non-Diagnostic",4.75,92,0.525471467110226
"R_skgejh6UdBnbZEl","Charlie",4,6,4,5,79,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Non-Diagnostic",4.75,79,0.272902329525663
"R_skgejh6UdBnbZEl","Francis",5,5,4,5,86,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Diagnostic",4.75,86,0.408901095917351
"R_skgejh6UdBnbZEl","Alex",4,5,6,5,89,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Diagnostic",5,89,0.545298723979204
"R_skgejh6UdBnbZEl","Robin",5,5,6,5,100,2022-01-31 06:49:35,2022-01-31 06:53:15,100,220,TRUE,2022-01-31 06:53:16,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,5,5,4,5,93,4,5,5,5,92,4,6,4,5,79,5,5,4,5,86,4,5,6,5,89,5,5,6,5,100,"None of the above","Soccer","Diagnostic",5.25,100,0.837123513631557
"R_uss75JWAgTVRqNz","Sam",4,7,6,4,75,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Diagnostic",5.25,75,0.351413633661244
"R_uss75JWAgTVRqNz","Jackie",5,4,6,7,81,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Non-Diagnostic",5.5,81,0.546096447319534
"R_uss75JWAgTVRqNz","Charlie",6,3,6,4,82,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Non-Diagnostic",4.75,82,0.331187515122101
"R_uss75JWAgTVRqNz","Francis",6,4,3,7,76,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Diagnostic",5,76,0.292729586394641
"R_uss75JWAgTVRqNz","Alex",5,3,5,4,78,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Diagnostic",4.25,78,0.0972490493960198
"R_uss75JWAgTVRqNz","Robin",3,5,4,7,73,2022-01-31 06:47:02,2022-01-31 06:53:33,100,391,TRUE,2022-01-31 06:53:33,NA,NA,NA,NA,"anonymous","EN","Yes",37,"Male",NA,4,7,6,4,75,5,4,6,7,81,6,3,6,4,82,6,4,3,7,76,5,3,5,4,78,3,5,4,7,73,"Happy","Basketball","Diagnostic",4.75,73,0.156331958332788
"R_2Eu6VptJhUDahLV","Sam",4,6,7,5,83,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Diagnostic",5.5,83,0.584953237717159
"R_2Eu6VptJhUDahLV","Jackie",5,7,5,6,85,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Non-Diagnostic",5.75,85,0.7019224705802
"R_2Eu6VptJhUDahLV","Charlie",4,6,4,6,92,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Non-Diagnostic",5,92,0.603583909575642
"R_2Eu6VptJhUDahLV","Francis",5,7,4,5,90,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Diagnostic",5.25,90,0.642839561643432
"R_2Eu6VptJhUDahLV","Alex",4,6,5,5,84,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Diagnostic",5,84,0.448156747985141
"R_2Eu6VptJhUDahLV","Robin",5,6,4,6,87,2022-01-31 06:49:54,2022-01-31 06:53:42,100,227,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,4,6,7,5,83,5,7,5,6,85,4,6,4,6,92,5,7,4,5,90,4,6,5,5,84,5,6,4,6,87,"None of the above","Soccer","Diagnostic",5.25,87,0.584554376046994
"R_e9vVcl8YCpBRMf7","Sam",7,5,6,6,92,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Diagnostic",6,92,0.916033679437303
"R_e9vVcl8YCpBRMf7","Jackie",6,7,7,5,74,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Non-Diagnostic",6.25,74,0.644435008324093
"R_e9vVcl8YCpBRMf7","Charlie",5,7,6,6,86,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Non-Diagnostic",6,86,0.799463308244428
"R_e9vVcl8YCpBRMf7","Francis",7,6,6,6,79,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Diagnostic",6.25,79,0.741576984318155
"R_e9vVcl8YCpBRMf7","Alex",7,5,6,6,79,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Diagnostic",6,79,0.66346454185274
"R_e9vVcl8YCpBRMf7","Robin",4,7,6,6,82,2022-01-31 06:52:07,2022-01-31 06:53:42,100,94,TRUE,2022-01-31 06:53:42,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,7,5,6,6,92,6,7,7,5,74,5,7,6,6,86,7,6,6,6,79,7,5,6,6,79,4,7,6,6,82,"None of the above","Soccer","Diagnostic",5.75,82,0.643637284983762
"R_22MlLFOjaS7nTxe","Sam",7,6,7,6,85,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Diagnostic",6.5,85,0.936259797976446
"R_22MlLFOjaS7nTxe","Jackie",7,6,7,7,88,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Non-Diagnostic",6.75,88,1.0726574260383
"R_22MlLFOjaS7nTxe","Charlie",7,6,7,6,84,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Non-Diagnostic",6.5,84,0.916831402777634
"R_22MlLFOjaS7nTxe","Francis",7,6,7,7,89,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Diagnostic",6.75,89,1.09208582123711
"R_22MlLFOjaS7nTxe","Alex",7,6,7,7,82,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Diagnostic",6.75,82,0.956087054845424
"R_22MlLFOjaS7nTxe","Robin",7,7,6,6,83,2022-01-31 06:48:08,2022-01-31 06:53:42,100,334,TRUE,2022-01-31 06:53:43,NA,NA,NA,NA,"anonymous","EN","Yes",48,"Female",NA,7,6,7,6,85,7,6,7,7,88,7,6,7,6,84,7,6,7,7,89,7,6,7,7,82,7,7,6,6,83,"None of the above","Swimming","Diagnostic",6.5,83,0.897403007578821
"R_1hYGoyjwMGxCZQn","Sam",2,1,3,2,20,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Diagnostic",2,20,-1.73260985432385
"R_1hYGoyjwMGxCZQn","Jackie",4,4,5,4,55,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Non-Diagnostic",4.25,55,-0.349604040176669
"R_1hYGoyjwMGxCZQn","Charlie",4,5,4,5,58,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Non-Diagnostic",4.5,58,-0.213206412114816
"R_1hYGoyjwMGxCZQn","Francis",3,2,4,3,28,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Diagnostic",3,28,-1.26473292287169
"R_1hYGoyjwMGxCZQn","Alex",1,1,2,1,17,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Diagnostic",1.25,17,-2.02523236731653
"R_1hYGoyjwMGxCZQn","Robin",1,1,1,2,10,2022-01-31 06:49:22,2022-01-31 06:53:44,100,261,TRUE,2022-01-31 06:53:44,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Male",NA,2,1,3,2,20,4,4,5,4,55,4,5,4,5,58,3,2,4,3,28,1,1,2,1,17,1,1,1,2,10,"None of the above","Soccer","Diagnostic",1.25,10,-2.16123113370822
"R_sApxySaK5rzEOVb","Sam",5,5,4,5,70,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Diagnostic",4.75,70,0.0980467727363501
"R_sApxySaK5rzEOVb","Jackie",6,5,7,6,83,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Non-Diagnostic",6,83,0.74117812264799
"R_sApxySaK5rzEOVb","Charlie",5,6,7,6,73,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Non-Diagnostic",6,73,0.546894170659865
"R_sApxySaK5rzEOVb","Francis",6,5,4,5,81,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Diagnostic",5,81,0.389871562388704
"R_sApxySaK5rzEOVb","Alex",6,4,5,6,81,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Diagnostic",5.25,81,0.467984004854119
"R_sApxySaK5rzEOVb","Robin",5,4,5,6,83,2022-01-31 06:46:44,2022-01-31 06:53:49,100,424,TRUE,2022-01-31 06:53:49,NA,NA,NA,NA,"anonymous","EN","Yes",32,"Female",NA,5,5,4,5,70,6,5,7,6,83,5,6,7,6,73,6,5,4,5,81,6,4,5,6,81,5,4,5,6,83,"None of the above","Soccer","Diagnostic",5,83,0.428728352786329
"R_YWDoYXnOdL5Pk4h","Sam",4,6,4,3,72,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Diagnostic",4.25,72,-0.0193213217968555
"R_YWDoYXnOdL5Pk4h","Jackie",3,4,5,6,71,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Non-Diagnostic",4.5,71,0.0393627254697473
"R_YWDoYXnOdL5Pk4h","Charlie",4,3,4,6,74,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Non-Diagnostic",4.25,74,0.0195354686007696
"R_YWDoYXnOdL5Pk4h","Francis",3,4,5,7,72,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Diagnostic",4.75,72,0.136903563133975
"R_YWDoYXnOdL5Pk4h","Alex",5,5,4,3,74,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Diagnostic",4.25,74,0.0195354686007696
"R_YWDoYXnOdL5Pk4h","Robin",4,7,4,2,74,2022-01-31 06:52:04,2022-01-31 06:53:58,100,114,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,4,6,4,3,72,3,4,5,6,71,4,3,4,6,74,3,4,5,7,72,5,5,4,3,74,4,7,4,2,74,"None of the above","Basketball","Diagnostic",4.25,74,0.0195354686007696
"R_3Eo7o6elvz705lZ","Sam",1,1,1,1,9,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Diagnostic",1,9,-2.25877197137245
"R_3Eo7o6elvz705lZ","Jackie",5,5,5,6,68,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Non-Diagnostic",5.25,68,0.215414867269556
"R_3Eo7o6elvz705lZ","Charlie",5,5,5,5,60,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Non-Diagnostic",5,60,-0.0181247367863601
"R_3Eo7o6elvz705lZ","Francis",3,3,4,3,41,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Diagnostic",3.25,41,-0.934051342821706
"R_3Eo7o6elvz705lZ","Alex",3,3,3,3,34,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Diagnostic",3,34,-1.14816255167881
"R_3Eo7o6elvz705lZ","Robin",2,2,1,2,9,2022-01-31 06:48:02,2022-01-31 06:53:58,100,356,TRUE,2022-01-31 06:53:58,NA,NA,NA,NA,"anonymous","EN","Yes",20,"Prefer not to say",NA,1,1,1,1,9,5,5,5,6,68,5,5,5,5,60,3,3,4,3,41,3,3,3,3,34,2,2,1,2,9,"None of the above","Swimming","Diagnostic",1.75,9,-2.0244346439762
"R_2aY3hQ8cnbaPzmZ","Sam",1,1,1,1,0,2022-01-31 06:48:21,2022-01-31 06:54:07,100,345,TRUE,2022-01-31 06:54:07,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,1,1,1,1,0,7,7,7,7,100,5,6,6,6,87,2,3,1,2,9,4,3,3,3,17,3,1,1,2,6,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_2aY3hQ8cnbaPzmZ","Jackie",7,7,7,7,100,2022-01-31 06:48:21,2022-01-31 06:54:07,100,345,TRUE,2022-01-31 06:54:07,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,1,1,1,1,0,7,7,7,7,100,5,6,6,6,87,2,3,1,2,9,4,3,3,3,17,3,1,1,2,6,"None of the above","Soccer","Non-Diagnostic",7,100,1.38391061088947
"R_2aY3hQ8cnbaPzmZ","Charlie",5,6,6,6,87,2022-01-31 06:48:21,2022-01-31 06:54:07,100,345,TRUE,2022-01-31 06:54:07,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,1,1,1,1,0,7,7,7,7,100,5,6,6,6,87,2,3,1,2,9,4,3,3,3,17,3,1,1,2,6,"None of the above","Soccer","Non-Diagnostic",5.75,87,0.740779260977825
